0,1,2,3
5173.0,40.871296,-73.867104,5.0
5174.0,40.815327,-73.856827,5.0
5175.0,40.817406,-73.857315,5.0
5176.0,40.819519,-73.857826,5.0
5177.0,40.856876,-73.867737,5.0
5178.0,40.861462,-73.867554,5.0
5179.0,40.863342,-73.867485,5.0
5180.0,40.865566,-73.867416,5.0
5181.0,40.867985,-73.867363,5.0
5182.0,40.869839,-73.867294,5.0
5183.0,40.871586,-73.867233,5.0
5184.0,40.871902,-73.913101,0.0
5185.0,40.869286,-73.91526,0.0
5186.0,40.866604,-73.917236,0.0
5187.0,40.864227,-73.918983,0.0
5188.0,40.861465,-73.921028,0.0
5189.0,40.859554,-73.922401,0.0
5190.0,40.86129,-73.924652,0.0
5191.0,40.834183,-73.940964,0.0
5192.0,40.832947,-73.941864,0.0
5193.0,40.831673,-73.942795,2.0
5194.0,40.830341,-73.943817,0.0
5195.0,40.829082,-73.944725,0.0
5196.0,40.828087,-73.945389,0.0
5197.0,40.826759,-73.946365,0.0
5198.0,40.825592,-73.947212,2.0
5199.0,40.824223,-73.948219,2.0
5200.0,40.822388,-73.949547,2.0
5201.0,40.82103,-73.950546,2.0
5202.0,40.819309,-73.951805,2.0
5203.0,40.817833,-73.952873,5.0
5204.0,40.816677,-73.953728,5.0
5205.0,40.869019,-73.915703,0.0
5206.0,40.867069,-73.917053,0.0
5207.0,40.864544,-73.918968,0.0
5208.0,40.862408,-73.920517,0.0
5209.0,40.861233,-73.921394,0.0
5210.0,40.85931,-73.923157,0.0
5211.0,40.828079,-73.945656,2.0
5212.0,40.826931,-73.946495,2.0
5213.0,40.82497,-73.947929,2.0
5214.0,40.823647,-73.948898,2.0
5215.0,40.821743,-73.950287,2.0
5216.0,40.820518,-73.95118,2.0
5217.0,40.819519,-73.951836,0.0
5218.0,40.81797,-73.953049,2.0
5219.0,40.816029,-73.95446,2.0
5220.0,40.748682,-73.939307,4.0
5221.0,40.750051,-73.939524,4.0
5222.0,40.754293,-73.94197,4.0
5223.0,40.747727,-73.940278,4.0
5224.0,40.749574,-73.939152,4.0
5225.0,40.754074,-73.942414,4.0
5226.0,40.761247,-73.963718,4.0
5227.0,40.748435,-73.938477,4.0
5228.0,40.751647,-73.943303,4.0
5229.0,40.765445,-73.931388,4.0
5230.0,40.754833,-73.944295,4.0
5231.0,40.756105,-73.942578,4.0
5232.0,40.752749,-73.943534,4.0
5233.0,40.76132,-73.935394,4.0
5234.0,40.747234,-73.943009,4.0
5235.0,40.765227,-73.931869,4.0
5236.0,40.761092,-73.935741,4.0
5237.0,40.749864,-73.93587,4.0
5238.0,40.750869,-73.939869,4.0
5239.0,40.749724,-73.938817,4.0
5240.0,40.754043,-73.942699,4.0
5241.0,40.750779,-73.941336,4.0
5242.0,40.769815,-73.928066,4.0
5243.0,40.760353,-73.933002,4.0
5244.0,40.772185,-73.926139,4.0
5245.0,40.782262,-73.914779,4.0
5246.0,40.779997,-73.906446,4.0
5247.0,40.773573,-73.89329,4.0
5248.0,40.787425,-73.884459,4.0
5249.0,40.77258,-73.895658,4.0
5250.0,40.772406,-73.895761,4.0
5251.0,40.775258,-73.892371,4.0
5252.0,40.773272,-73.89732,4.0
5253.0,40.773585,-73.897453,4.0
5254.0,40.77366,-73.893013,4.0
5255.0,40.770106,-73.927583,4.0
5256.0,40.766756,-73.93017,4.0
5257.0,40.755518,-73.94558,4.0
5258.0,40.756854,-73.944069,4.0
5259.0,40.7497,-73.939244,4.0
5260.0,40.754172,-73.942563,4.0
5261.0,40.751714,-73.941719,4.0
5262.0,40.759801,-73.932153,4.0
5263.0,40.772396,-73.925725,4.0
5264.0,40.771258,-73.926606,4.0
5265.0,40.768362,-73.928911,4.0
5266.0,40.782374,-73.914396,4.0
5267.0,40.774164,-73.924301,4.0
5268.0,40.779486,-73.906109,4.0
5269.0,40.775473,-73.922815,4.0
5270.0,40.871552,-73.830462,4.0
5271.0,40.869281,-73.825871,4.0
5272.0,40.873841,-73.824577,5.0
5273.0,40.864232,-73.821798,4.0
5274.0,40.868975,-73.823465,4.0
5275.0,40.872141,-73.824749,4.0
5276.0,40.879393,-73.825075,4.0
5277.0,40.800382,-73.935453,4.0
5278.0,40.865644,-73.823627,4.0
5279.0,40.78078,-73.961086,4.0
5280.0,40.836146,-73.86899,4.0
5281.0,40.826234,-73.860725,4.0
5282.0,40.82514,-73.82468,4.0
5283.0,40.772446,-73.967247,4.0
5284.0,40.789185,-73.95499,4.0
5285.0,40.77028,-73.96876,4.0
5286.0,40.787639,-73.95615,4.0
5287.0,40.776863,-73.963996,4.0
5288.0,40.833748,-73.861047,4.0
5289.0,40.827716,-73.849875,4.0
5290.0,40.763824,-73.973479,4.0
5291.0,40.853994,-73.872293,4.0
5292.0,40.786539,-73.956857,4.0
5293.0,40.766094,-73.971754,4.0
5294.0,40.805922,-73.942725,4.0
5295.0,40.759315,-73.976742,4.0
5296.0,40.75916,-73.97675,4.0
5297.0,40.754111,-73.980576,4.0
5298.0,40.748726,-73.984482,4.0
5299.0,40.74899,-73.984317,4.0
5300.0,40.76246,-73.974456,4.0
5301.0,40.741091,-73.988727,4.0
5302.0,40.743072,-73.988574,4.0
5303.0,40.747746,-73.985196,4.0
5304.0,40.718772,-74.002593,4.0
5305.0,40.838633,-73.8607,4.0
5306.0,40.833971,-73.860756,4.0
5307.0,40.83562,-73.86977,4.0
5308.0,40.801066,-73.937669,4.0
5309.0,40.779238,-73.953585,4.0
5310.0,40.825615,-73.859129,4.0
5311.0,40.779424,-73.953443,4.0
5312.0,40.771024,-73.965917,4.0
5313.0,40.826882,-73.849644,4.0
5314.0,40.763682,-73.971246,4.0
5315.0,40.764005,-73.97096,4.0
5316.0,40.75856,-73.974951,4.0
5317.0,40.75885,-73.97471,4.0
5318.0,40.754202,-73.97817,4.0
5319.0,40.74913,-73.981915,4.0
5320.0,40.761612,-73.972856,4.0
5321.0,40.74722,-73.983266,4.0
5322.0,40.74124,-73.987638,4.0
5323.0,40.741114,-73.987718,4.0
5324.0,40.877199,-73.906891,4.0
5325.0,40.743302,-73.986094,4.0
5326.0,40.750395,-73.980965,4.0
5327.0,40.7444,-73.985316,4.0
5328.0,40.748898,-73.982022,4.0
5329.0,40.754483,-73.977988,4.0
5330.0,40.719728,-73.803936,4.0
5331.0,40.71801,-73.803435,4.0
5332.0,40.721771,-73.804362,4.0
5333.0,40.715004,-73.802659,4.0
5334.0,40.723098,-73.804496,4.0
5335.0,40.712699,-73.80126,4.0
5336.0,40.710442,-73.79984,4.0
5337.0,40.709071,-73.799011,4.0
5338.0,40.706911,-73.802205,4.0
5339.0,40.705744,-73.801503,4.0
5340.0,40.703616,-73.800218,4.0
5341.0,40.707284,-73.802415,4.0
5342.0,40.701992,-73.801641,4.0
5343.0,40.713828,-73.80692,4.0
5344.0,40.709009,-73.803954,4.0
5345.0,40.699707,-73.807429,4.0
5346.0,40.702763,-73.802608,4.0
5347.0,40.703425,-73.800343,4.0
5348.0,40.718954,-73.804017,4.0
5349.0,40.717503,-73.803688,4.0
5350.0,40.721234,-73.804645,4.0
5351.0,40.715137,-73.802912,4.0
5352.0,40.706429,-73.802242,4.0
5353.0,40.727671,-73.805329,4.0
5354.0,40.723506,-73.804918,4.0
5355.0,40.713793,-73.802146,4.0
5356.0,40.708923,-73.799134,4.0
5357.0,40.702714,-73.798478,4.0
5358.0,40.711612,-73.800789,4.0
5359.0,40.710293,-73.799975,4.0
5360.0,40.70558,-73.801656,4.0
5361.0,40.707861,-73.802937,4.0
5362.0,40.694833,-73.790073,4.0
5363.0,40.703099,-73.796108,4.0
5364.0,40.712753,-73.80672,4.0
5365.0,40.709924,-73.805473,4.0
5366.0,40.878473,-73.827892,4.0
5367.0,40.675357,-73.872065,4.0
5368.0,40.675944,-73.868059,4.0
5369.0,40.674792,-73.876023,4.0
5370.0,40.676414,-73.864666,4.0
5371.0,40.675497,-73.871784,4.0
5372.0,40.672436,-73.875539,4.0
5373.0,40.679039,-73.863424,4.0
5374.0,40.676533,-73.862416,4.0
5375.0,40.675993,-73.868463,4.0
5376.0,40.672756,-73.871349,4.0
5377.0,40.679147,-73.862149,4.0
5378.0,40.676708,-73.859582,4.0
5379.0,40.680152,-73.860382,4.0
5380.0,40.680638,-73.858639,4.0
5381.0,40.681626,-73.855206,4.0
5382.0,40.682504,-73.852089,4.0
5383.0,40.683056,-73.850124,4.0
5384.0,40.683557,-73.848378,4.0
5385.0,40.683971,-73.846873,4.0
5386.0,40.68432,-73.845732,4.0
5387.0,40.684785,-73.844054,4.0
5388.0,40.676448,-73.865538,4.0
5389.0,40.676439,-73.865362,4.0
5390.0,40.671246,-73.871021,4.0
5391.0,40.678735,-73.866112,4.0
5392.0,40.676596,-73.863513,4.0
5393.0,40.679215,-73.864127,4.0
5394.0,40.679668,-73.862464,4.0
5395.0,40.680127,-73.860819,4.0
5396.0,40.680671,-73.858935,4.0
5397.0,40.681645,-73.855526,4.0
5398.0,40.682679,-73.851883,4.0
5399.0,40.683089,-73.850429,4.0
5400.0,40.683583,-73.848713,4.0
5401.0,40.68407,-73.846979,4.0
5402.0,40.684402,-73.845795,4.0
5403.0,40.684819,-73.844368,4.0
5404.0,40.734028,-73.870895,4.0
5405.0,40.730977,-73.871405,4.0
5406.0,40.733152,-73.871078,4.0
5407.0,40.722715,-73.867426,4.0
5408.0,40.734899,-73.872206,4.0
5409.0,40.737801,-73.877105,4.0
5410.0,40.735049,-73.874496,4.0
5411.0,40.731228,-73.864594,4.0
5412.0,40.727683,-73.871176,4.0
5413.0,40.728011,-73.870817,4.0
5414.0,40.728997,-73.871661,4.0
5415.0,40.734074,-73.869315,4.0
5416.0,40.703406,-73.867265,4.0
5417.0,40.722487,-73.867736,4.0
5418.0,40.737561,-73.877332,4.0
5419.0,40.728379,-73.871374,4.0
5420.0,40.735541,-73.869884,4.0
5421.0,40.728117,-73.873143,4.0
5422.0,40.71208,-73.859508,4.0
5423.0,40.721685,-73.866451,4.0
5424.0,40.72463,-73.869155,4.0
5425.0,40.745918,-73.97821,4.0
5426.0,40.736902,-73.873002,4.0
5427.0,40.741451,-73.880311,4.0
5428.0,40.736934,-73.877356,4.0
5429.0,40.73014,-73.86153,4.0
5430.0,40.725163,-73.872839,4.0
5431.0,40.726395,-73.87011,4.0
5432.0,40.728012,-73.872979,4.0
5433.0,40.734762,-73.866934,4.0
5434.0,40.723661,-73.873806,4.0
5435.0,40.722035,-73.873992,4.0
5436.0,40.720284,-73.873337,4.0
5437.0,40.718587,-73.872482,4.0
5438.0,40.715849,-73.87183,4.0
5439.0,40.713541,-73.871451,4.0
5440.0,40.711164,-73.870688,4.0
5441.0,40.709677,-73.870052,4.0
5442.0,40.705574,-73.867996,4.0
5443.0,40.703105,-73.868349,4.0
5444.0,40.704785,-73.868624,4.0
5445.0,40.853336,-73.827133,5.0
5446.0,40.84686,-73.832201,4.0
5447.0,40.853447,-73.789815,4.0
5448.0,40.843196,-73.826282,4.0
5449.0,40.849584,-73.787107,4.0
5450.0,40.837186,-73.825896,4.0
5451.0,40.849028,-73.8281,4.0
5452.0,40.833218,-73.828722,4.0
5453.0,40.852103,-73.827134,4.0
5454.0,40.824974,-73.836659,4.0
5455.0,40.781506,-73.825903,4.0
5456.0,40.676753,-73.86101,4.0
5457.0,40.676743,-73.85812,4.0
5458.0,40.676224,-73.855828,4.0
5459.0,40.675415,-73.852697,4.0
5460.0,40.675807,-73.851542,4.0
5461.0,40.676172,-73.849078,4.0
5462.0,40.676568,-73.846276,4.0
5463.0,40.67683,-73.844443,4.0
5464.0,40.679836,-73.844731,4.0
5465.0,40.680473,-73.842372,4.0
5466.0,40.676633,-73.843879,4.0
5467.0,40.670449,-73.845503,4.0
5468.0,40.679819,-73.837991,4.0
5469.0,40.681393,-73.839365,4.0
5470.0,40.681321,-73.83882,4.0
5471.0,40.674934,-73.84344,4.0
5472.0,40.680436,-73.844818,4.0
5473.0,40.672357,-73.843019,4.0
5474.0,40.678886,-73.833861,4.0
5475.0,40.678968,-73.834036,4.0
5476.0,40.681688,-73.838041,4.0
5477.0,40.682029,-73.836716,4.0
5478.0,40.678131,-73.830254,4.0
5479.0,40.679637,-73.83164,4.0
5480.0,40.748354,-73.976096,4.0
5481.0,40.751559,-73.973767,4.0
5482.0,40.717642,-73.817977,4.0
5483.0,40.756158,-73.970388,4.0
5484.0,40.749101,-73.975585,4.0
5485.0,40.719587,-73.810806,4.0
5486.0,40.759026,-73.968297,4.0
5487.0,40.751994,-73.973438,4.0
5488.0,40.723573,-73.84798,4.0
5489.0,40.771582,-73.833747,4.0
5490.0,40.717653,-73.81679,4.0
5491.0,40.723039,-73.846708,4.0
5492.0,40.771091,-73.832982,4.0
5493.0,40.719004,-73.811907,4.0
5494.0,40.76053,-73.968299,4.0
5495.0,40.751612,-73.986325,4.0
5496.0,40.704793,-74.00809,4.0
5497.0,40.723647,-73.844536,4.0
5498.0,40.760391,-73.968015,4.0
5499.0,40.750759,-73.986967,4.0
5500.0,40.775934,-73.827706,4.0
5501.0,40.762136,-73.968071,4.0
5502.0,40.781917,-73.824456,4.0
5503.0,40.76956,-73.832551,4.0
5504.0,40.770338,-73.830304,4.0
5505.0,40.719789,-73.809114,4.0
5506.0,40.762287,-73.972516,4.0
5507.0,40.762636,-73.973311,4.0
5508.0,40.762333,-73.972631,4.0
5509.0,40.754836,-73.984121,4.0
5510.0,40.748603,-73.984667,4.0
5511.0,40.7213,-73.804668,4.0
5512.0,40.722923,-73.799964,4.0
5513.0,40.725759,-73.791415,4.0
5514.0,40.728395,-73.783325,4.0
5515.0,40.73149,-73.782141,4.0
5516.0,40.730158,-73.777299,4.0
5517.0,40.733107,-73.782898,4.0
5518.0,40.733456,-73.759591,4.0
5519.0,40.735622,-73.783854,4.0
5520.0,40.734025,-73.780144,4.0
5521.0,40.73877,-73.785974,4.0
5522.0,40.739066,-73.785434,4.0
5523.0,40.734321,-73.779759,4.0
5524.0,40.73562,-73.774907,4.0
5525.0,40.736229,-73.784674,4.0
5526.0,40.740183,-73.786521,4.0
5527.0,40.732969,-73.78304,4.0
5528.0,40.73587,-73.774603,4.0
5529.0,40.675677,-73.81706,4.0
5530.0,40.67549,-73.81522,4.0
5531.0,40.676043,-73.819312,4.0
5532.0,40.676855,-73.819636,4.0
5533.0,40.675315,-73.813364,4.0
5534.0,40.676441,-73.821757,4.0
5535.0,40.670402,-73.821053,4.0
5536.0,40.686058,-73.824177,4.0
5537.0,40.678586,-73.820516,4.0
5538.0,40.680337,-73.82138,4.0
5539.0,40.670458,-73.820655,4.0
5540.0,40.675189,-73.811822,4.0
5541.0,40.675007,-73.809586,4.0
5542.0,40.674788,-73.807221,4.0
5543.0,40.672004,-73.808928,4.0
5544.0,40.674607,-73.805203,4.0
5545.0,40.670438,-73.809392,4.0
5546.0,40.67445,-73.803403,4.0
5547.0,40.674337,-73.802136,4.0
5548.0,40.674174,-73.800361,4.0
5549.0,40.674005,-73.798488,4.0
5550.0,40.673767,-73.795809,4.0
5551.0,40.673572,-73.793645,4.0
5552.0,40.673315,-73.790619,4.0
5553.0,40.672929,-73.788214,4.0
5554.0,40.671424,-73.78855,4.0
5555.0,40.669937,-73.788918,4.0
5556.0,40.852176,-73.827301,5.0
5557.0,40.846915,-73.832051,5.0
5558.0,40.853321,-73.790292,4.0
5559.0,40.843186,-73.826458,4.0
5560.0,40.849494,-73.787585,4.0
5561.0,40.841106,-73.825067,5.0
5562.0,40.83315,-73.82763,5.0
5563.0,40.830046,-73.832684,4.0
5564.0,40.839142,-73.824818,4.0
5565.0,40.828267,-73.840953,4.0
5566.0,40.842607,-73.825077,4.0
5567.0,40.824994,-73.836838,4.0
5568.0,40.720102,-73.808985,4.0
5569.0,40.747338,-73.981559,4.0
5570.0,40.660765,-73.840067,4.0
5571.0,40.732651,-73.871091,4.0
5572.0,40.764779,-73.823721,4.0
5573.0,40.721689,-73.80435,4.0
5574.0,40.723026,-73.800443,4.0
5575.0,40.725883,-73.792082,4.0
5576.0,40.729294,-73.781427,4.0
5577.0,40.731075,-73.782136,4.0
5578.0,40.730282,-73.777831,4.0
5579.0,40.733626,-73.76015,4.0
5580.0,40.647479,-73.779926,4.0
5581.0,40.650147,-73.804037,4.0
5582.0,40.644726,-73.79936,4.0
5583.0,40.653152,-73.806106,4.0
5584.0,40.649428,-73.804742,4.0
5585.0,40.654805,-73.80665,4.0
5586.0,40.657624,-73.805403,4.0
5587.0,40.659716,-73.810677,4.0
5588.0,40.661965,-73.82333,4.0
5589.0,40.663772,-73.80643,4.0
5590.0,40.667096,-73.821871,4.0
5591.0,40.665368,-73.807003,4.0
5592.0,40.670722,-73.820732,4.0
5593.0,40.676389,-73.819211,4.0
5594.0,40.670165,-73.818309,4.0
5595.0,40.672455,-73.820477,4.0
5596.0,40.669846,-73.816473,4.0
5597.0,40.686471,-73.824164,4.0
5598.0,40.678971,-73.820479,4.0
5599.0,40.680733,-73.821358,4.0
5600.0,40.675817,-73.816164,4.0
5601.0,40.672987,-73.823273,4.0
5602.0,40.669179,-73.812825,4.0
5603.0,40.66951,-73.814661,4.0
5604.0,40.689949,-73.825869,4.0
5605.0,40.684609,-73.823247,4.0
5606.0,40.688181,-73.824997,4.0
5607.0,40.682484,-73.822199,4.0
5608.0,40.675366,-73.810982,4.0
5609.0,40.676225,-73.819008,4.0
5610.0,40.693679,-73.827696,4.0
5611.0,40.692619,-73.827184,4.0
5612.0,40.699973,-73.830786,4.0
5613.0,40.69605,-73.828859,4.0
5614.0,40.706043,-73.831635,4.0
5615.0,40.697537,-73.829601,4.0
5616.0,40.7016,-73.831497,4.0
5617.0,40.713641,-73.830248,4.0
5618.0,40.704364,-73.832695,4.0
5619.0,40.708223,-73.830688,4.0
5620.0,40.70941,-73.829474,4.0
5621.0,40.703006,-73.832116,4.0
5622.0,40.706284,-73.831896,4.0
5623.0,40.71237,-73.829151,4.0
5624.0,40.712369,-73.832481,4.0
5625.0,40.712236,-73.825519,4.0
5626.0,40.711515,-73.828577,4.0
5627.0,40.699829,-73.830944,4.0
5628.0,40.708529,-73.830814,4.0
5629.0,40.704226,-73.83284,4.0
5630.0,40.709483,-73.82967,4.0
5631.0,40.714036,-73.831214,4.0
5632.0,40.710846,-73.83485,4.0
5633.0,40.711157,-73.831507,4.0
5634.0,40.673854,-73.788567,4.0
5635.0,40.676202,-73.790313,4.0
5636.0,40.672436,-73.785522,4.0
5637.0,40.680656,-73.792031,4.0
5638.0,40.678171,-73.791178,4.0
5639.0,40.670264,-73.783107,4.0
5640.0,40.679228,-73.79156,4.0
5641.0,40.682863,-73.792551,4.0
5642.0,40.686206,-73.793726,4.0
5643.0,40.684375,-73.792516,4.0
5644.0,40.687627,-73.794786,4.0
5645.0,40.691822,-73.798037,4.0
5646.0,40.688809,-73.795603,4.0
5647.0,40.693313,-73.799563,4.0
5648.0,40.700523,-73.807598,4.0
5649.0,40.692497,-73.79614,4.0
5650.0,40.694714,-73.802214,4.0
5651.0,40.698331,-73.806328,4.0
5652.0,40.701715,-73.806422,4.0
5653.0,40.702335,-73.811368,4.0
5654.0,40.693177,-73.794563,4.0
5655.0,40.696129,-73.804236,4.0
5656.0,40.693483,-73.80022,4.0
5657.0,40.691792,-73.801567,4.0
5658.0,40.696379,-73.80464,4.0
5659.0,40.701167,-73.807755,4.0
5660.0,40.69481,-73.805955,4.0
5661.0,40.695461,-73.806467,4.0
5662.0,40.701979,-73.807861,4.0
5663.0,40.698926,-73.807027,4.0
5664.0,40.702743,-73.802083,4.0
5665.0,40.702747,-73.8143,4.0
5666.0,40.680081,-73.840756,4.0
5667.0,40.680212,-73.828844,4.0
5668.0,40.679723,-73.838228,4.0
5669.0,40.68026,-73.842066,4.0
5670.0,40.67967,-73.837674,4.0
5671.0,40.682691,-73.830017,4.0
5672.0,40.677648,-73.827526,4.0
5673.0,40.676573,-73.830855,4.0
5674.0,40.679442,-73.836462,4.0
5675.0,40.680362,-73.84404,4.0
5676.0,40.678856,-73.834314,4.0
5677.0,40.684735,-73.831004,4.0
5678.0,40.676823,-73.822547,4.0
5679.0,40.676903,-73.824638,4.0
5680.0,40.68823,-73.832733,4.0
5681.0,40.690766,-73.834041,4.0
5682.0,40.692024,-73.83466,4.0
5683.0,40.69463,-73.835999,4.0
5684.0,40.696843,-73.837062,4.0
5685.0,40.698664,-73.837941,4.0
5686.0,40.700742,-73.83899,4.0
5687.0,40.701139,-73.841291,4.0
5688.0,40.704022,-73.837037,4.0
5689.0,40.707866,-73.837127,4.0
5690.0,40.709554,-73.834862,4.0
5691.0,40.712296,-73.834573,4.0
5692.0,40.724338,-73.845425,4.0
5693.0,40.770208,-73.830735,4.0
5694.0,40.725008,-73.84317,4.0
5695.0,40.725655,-73.840949,4.0
5696.0,40.728303,-73.829651,4.0
5697.0,40.728893,-73.827823,4.0
5698.0,40.730024,-73.823774,4.0
5699.0,40.731391,-73.819207,4.0
5700.0,40.732135,-73.815248,4.0
5701.0,40.732469,-73.811062,4.0
5702.0,40.732107,-73.808141,4.0
5703.0,40.732993,-73.805199,4.0
5704.0,40.73798,-73.804828,4.0
5705.0,40.753385,-73.804487,4.0
5706.0,40.731862,-73.805282,4.0
5707.0,40.740267,-73.804691,4.0
5708.0,40.736648,-73.804927,4.0
5709.0,40.756378,-73.804642,4.0
5710.0,40.751408,-73.803818,4.0
5711.0,40.734833,-73.805062,4.0
5712.0,40.730327,-73.805355,4.0
5713.0,40.742277,-73.804574,4.0
5714.0,40.707612,-73.802825,4.0
5715.0,40.702782,-73.798612,4.0
5716.0,40.707013,-73.804257,4.0
5717.0,40.695166,-73.790091,4.0
5718.0,40.702998,-73.802273,4.0
5719.0,40.703193,-73.795858,4.0
5720.0,40.705465,-73.803513,4.0
5721.0,40.687713,-73.784932,4.0
5722.0,40.696772,-73.791257,4.0
5723.0,40.693588,-73.788932,4.0
5724.0,40.703368,-73.80055,4.0
5725.0,40.700927,-73.794296,4.0
5726.0,40.684467,-73.783005,4.0
5727.0,40.689516,-73.785983,4.0
5728.0,40.686835,-73.784402,4.0
5729.0,40.69834,-73.792423,4.0
5730.0,40.692561,-73.788188,4.0
5731.0,40.678566,-73.77953,4.0
5732.0,40.686347,-73.794219,4.0
5733.0,40.676756,-73.778004,4.0
5734.0,40.682754,-73.782011,4.0
5735.0,40.691007,-73.787054,4.0
5736.0,40.672192,-73.774503,4.0
5737.0,40.681129,-73.781048,4.0
5738.0,40.67492,-73.784112,4.0
5739.0,40.684131,-73.80196,4.0
5740.0,40.674639,-73.776418,4.0
5741.0,40.66397,-73.768465,4.0
5742.0,40.673607,-73.765406,4.0
5743.0,40.673635,-73.775642,4.0
5744.0,40.670904,-73.773689,4.0
5745.0,40.678201,-73.779494,4.0
5746.0,40.660206,-73.767839,4.0
5747.0,40.666407,-73.770211,4.0
5748.0,40.661671,-73.768076,4.0
5749.0,40.660428,-73.767859,4.0
5750.0,40.67496,-73.765946,4.0
5751.0,40.669369,-73.772492,4.0
5752.0,40.635902,-73.740004,4.0
5753.0,40.665095,-73.767825,4.0
5754.0,40.660057,-73.765488,4.0
5755.0,40.659413,-73.759512,4.0
5756.0,40.63196,-73.738485,4.0
5757.0,40.640631,-73.743119,4.0
5758.0,40.60427,-73.752724,4.0
5759.0,40.628405,-73.73711,4.0
5760.0,40.654711,-73.745395,4.0
5761.0,40.60269,-73.749702,4.0
5762.0,40.605156,-73.75459,4.0
5763.0,40.603069,-73.750464,4.0
5764.0,40.626612,-73.736404,4.0
5765.0,40.603393,-73.746378,4.0
5766.0,40.60311,-73.74778,4.0
5767.0,40.608053,-73.754054,4.0
5768.0,40.596771,-73.744152,4.0
5769.0,40.601927,-73.745296,4.0
5770.0,40.59498,-73.751338,4.0
5771.0,40.599271,-73.74473,4.0
5772.0,40.595047,-73.755819,4.0
5773.0,40.59602,-73.744171,4.0
5774.0,40.594979,-73.75329,4.0
5775.0,40.598078,-73.744491,4.0
5776.0,40.65246,-73.80693,4.0
5777.0,40.654747,-73.809254,4.0
5778.0,40.657175,-73.81063,4.0
5779.0,40.658922,-73.810876,4.0
5780.0,40.662253,-73.823594,4.0
5781.0,40.661367,-73.805542,4.0
5782.0,40.667034,-73.822099,4.0
5783.0,40.66293,-73.804706,4.0
5784.0,40.690027,-73.826119,4.0
5785.0,40.687791,-73.825033,4.0
5786.0,40.684201,-73.823268,4.0
5787.0,40.68207,-73.822212,4.0
5788.0,40.669794,-73.816964,4.0
5789.0,40.670119,-73.818776,4.0
5790.0,40.672209,-73.820479,4.0
5791.0,40.693798,-73.827969,4.0
5792.0,40.692217,-73.82722,4.0
5793.0,40.695719,-73.82891,4.0
5794.0,40.701228,-73.831555,4.0
5795.0,40.697182,-73.829652,4.0
5796.0,40.702668,-73.832175,4.0
5797.0,40.713624,-73.829759,4.0
5798.0,40.709944,-73.830419,4.0
5799.0,40.710985,-73.828282,4.0
5800.0,40.688753,-73.785751,4.0
5801.0,40.696434,-73.791232,4.0
5802.0,40.693265,-73.788925,4.0
5803.0,40.701425,-73.794898,4.0
5804.0,40.703657,-73.799181,4.0
5805.0,40.699599,-73.79359,4.0
5806.0,40.684143,-73.783031,4.0
5807.0,40.691282,-73.787476,4.0
5808.0,40.687577,-73.785057,4.0
5809.0,40.698007,-73.792411,4.0
5810.0,40.686321,-73.793599,4.0
5811.0,40.679575,-73.773363,4.0
5812.0,40.686256,-73.784284,4.0
5813.0,40.682272,-73.781929,4.0
5814.0,40.671623,-73.774489,4.0
5815.0,40.67644,-73.778158,4.0
5816.0,40.680391,-73.780835,4.0
5817.0,40.684113,-73.801447,4.0
5818.0,40.678107,-73.770989,4.0
5819.0,40.66411,-73.768713,4.0
5820.0,40.670563,-73.773654,4.0
5821.0,40.673241,-73.775745,4.0
5822.0,40.674399,-73.776615,4.0
5823.0,40.660252,-73.768027,4.0
5824.0,40.66187,-73.768293,4.0
5825.0,40.665786,-73.769981,4.0
5826.0,40.660255,-73.76771,4.0
5827.0,40.668729,-73.772236,4.0
5828.0,40.635897,-73.740393,4.0
5829.0,40.659289,-73.759565,4.0
5830.0,40.659909,-73.765453,4.0
5831.0,40.632068,-73.738916,4.0
5832.0,40.654564,-73.745721,4.0
5833.0,40.640876,-73.74337,4.0
5834.0,40.60406,-73.752675,4.0
5835.0,40.628244,-73.737261,4.0
5836.0,40.656292,-73.744963,4.0
5837.0,40.602666,-73.749209,4.0
5838.0,40.605288,-73.755164,4.0
5839.0,40.625347,-73.736053,4.0
5840.0,40.603245,-73.745835,4.0
5841.0,40.608269,-73.754172,4.0
5842.0,40.596748,-73.74434,4.0
5843.0,40.601823,-73.745471,4.0
5844.0,40.595319,-73.751469,4.0
5845.0,40.598012,-73.744666,4.0
5846.0,40.595446,-73.748441,4.0
5847.0,40.595335,-73.754221,4.0
5848.0,40.724329,-73.84231,4.0
5849.0,40.659283,-73.840092,4.0
5850.0,40.761653,-73.971012,4.0
5851.0,40.71184,-73.825475,4.0
5852.0,40.762384,-73.972752,4.0
5853.0,40.729817,-73.862207,4.0
5854.0,40.724981,-73.840084,4.0
5855.0,40.727921,-73.831391,4.0
5856.0,40.728307,-73.829157,4.0
5857.0,40.728884,-73.827289,4.0
5858.0,40.730057,-73.823129,4.0
5859.0,40.73128,-73.819018,4.0
5860.0,40.731934,-73.814648,4.0
5861.0,40.732227,-73.810503,4.0
5862.0,40.732032,-73.804914,4.0
5863.0,40.73513,-73.80469,4.0
5864.0,40.728689,-73.805052,4.0
5865.0,40.73805,-73.804494,4.0
5866.0,40.73694,-73.804535,4.0
5867.0,40.727273,-73.804918,4.0
5868.0,40.73888,-73.804509,4.0
5869.0,40.756684,-73.982655,4.0
5870.0,40.751378,-73.986524,4.0
5871.0,40.751003,-73.98679,4.0
