0,1,2
1660.0,41.74950999999999,-87.72756499899998
1661.0,41.761819350999986,-87.74157749300002
1662.0,41.75745754600001,-87.74180213099999
1663.0,41.75895214100001,-87.74187044899998
1664.0,41.76006254999999,-87.74215435600001
1665.0,41.763248610999995,-87.742035198
1666.0,41.76444561400001,-87.74211211099998
1667.0,41.77132171699998,-87.74223120800002
1668.0,41.77289271199999,-87.741882116
1669.0,41.77469136100001,-87.74199315499999
1670.0,41.776433532,-87.74207026599998
1671.0,41.774789048,-87.74442334899999
1672.0,41.778326214,-87.74450470599999
1673.0,41.774737800000025,-87.74683541500002
1674.0,41.778273352999975,-87.74691810799999
1675.0,41.81318267099999,-87.74349263800002
1676.0,41.83012309399999,-87.74379865100002
1677.0,41.83154406099999,-87.74347070699997
1678.0,41.837274424999976,-87.74361403500001
1679.0,41.838390231999995,-87.74367810799998
1680.0,41.83684808700002,-87.734327474
1681.0,41.83518855099999,-87.74382972699999
1682.0,41.84197114099999,-87.74373590800002
1683.0,41.836745194,-87.73168681300001
1684.0,41.92091291999998,-87.726760937
1685.0,41.92473366600001,-87.726682794
1686.0,41.82820300100002,-87.69485700000001
1687.0,41.828340001000015,-87.694819
1688.0,41.76000041399999,-87.75908758999998
1689.0,41.85122159500003,-87.740264142
1690.0,41.851579877000006,-87.73431318299998
1691.0,41.851152679999984,-87.74396589899999
1692.0,41.85118629599998,-87.73703771100003
1693.0,41.85128087200002,-87.73243775399999
1694.0,41.851154930999996,-87.74694560799998
1695.0,41.851608656999986,-87.73111484999998
1696.0,41.72106800099999,-87.60889800000001
1697.0,41.72207766899999,-87.609220559
1698.0,41.72020510499999,-87.603720022
1699.0,41.721907746,-87.60697502199997
1700.0,41.72205300000002,-87.611537
1701.0,41.721943736000014,-87.60454659599998
1702.0,41.718320103999986,-87.60413001299997
1703.0,41.72240197999997,-87.60436027700001
1704.0,41.68719369899998,-87.613110216
1705.0,41.72215687300002,-87.60085375099999
1706.0,41.72349998200002,-87.61422905199998
1707.0,41.71392244399999,-87.61382559700002
1708.0,41.718342888999985,-87.614206707
1709.0,41.68902749900002,-87.613179833
1710.0,41.685508113000026,-87.61296824200002
1711.0,41.725655158999984,-87.61406944200002
1712.0,41.71084581600002,-87.61375727299998
1713.0,41.720204438999986,-87.61425745999998
1714.0,41.726887981999994,-87.61434405300002
1715.0,41.72916294700002,-87.61437234700003
1716.0,41.730966249999994,-87.61445367300001
1717.0,41.73469183399999,-87.61433041100003
1718.0,41.73271325100001,-87.61449667400001
1719.0,41.738367331999996,-87.61440562299998
1720.0,41.73634175500001,-87.61459114600001
1721.0,41.740209332000006,-87.614471621
1722.0,41.74210033200001,-87.61450061800002
1723.0,41.74387880299997,-87.61451473400001
1724.0,41.745748037,-87.614610653
1725.0,41.74733349000002,-87.61494068600001
1726.0,41.74945300000002,-87.61496299999999
1727.0,41.750920812000004,-87.615038943
1728.0,41.753075248000016,-87.61490543100001
1729.0,41.756674325999995,-87.61492821299998
1730.0,41.754647775000024,-87.61510647400002
1731.0,41.75859759000002,-87.61503501700003
1732.0,41.76009709300001,-87.61525473799998
1733.0,41.761942153999996,-87.615119386
1734.0,41.763749873999984,-87.61532558300001
1735.0,41.76766045599999,-87.61515332800002
1736.0,41.76556199999999,-87.61532299999999
1737.0,41.76947227300002,-87.61527724000001
1738.0,41.77053367100001,-87.615470104
1739.0,41.77264422000002,-87.61535101599998
1740.0,41.77304915799999,-87.61554561600002
1741.0,41.774632999999994,-87.61556200000001
1742.0,41.776388,-87.61562000100002
1743.0,41.778306999999984,-87.61549699900002
1744.0,41.77995846800002,-87.61569366100002
1745.0,41.782230578999986,-87.615599008
1746.0,41.780437172999996,-87.61553789599998
1747.0,41.784049708,-87.61564045699998
1748.0,41.78577395100001,-87.61583387500002
1749.0,41.78737183200002,-87.61583896399998
1750.0,41.78919883100002,-87.615852964
1751.0,41.79099335699999,-87.615957471
1752.0,41.79278700100002,-87.61598300000003
1753.0,41.79489547700001,-87.616052185
1754.0,41.796472811,-87.616094976
1755.0,41.79841669899997,-87.615982352
1756.0,41.800254370999994,-87.61604758499999
1757.0,41.80186828199999,-87.61623401499997
1758.0,41.80371626300001,-87.61655689899999
1759.0,41.80585459600002,-87.61637553100002
1760.0,41.80777121199998,-87.61642803299998
1761.0,41.81317237600001,-87.61650870300002
1762.0,41.80916407199999,-87.61668200100002
1763.0,41.81104699299999,-87.61674850700001
1764.0,41.814962733000016,-87.616618674
1765.0,41.81650831100001,-87.616912824
1766.0,41.818607844999974,-87.61672638499999
1767.0,41.82005980399998,-87.617012762
1768.0,41.82260007999997,-87.617036192
1769.0,41.82365602499999,-87.61711039300002
1770.0,41.82553915099999,-87.61714166899998
1771.0,41.829199990000006,-87.61700790499998
1772.0,41.82740376300001,-87.617178088
1773.0,41.832537849000005,-87.61746610300003
1774.0,41.83630772999999,-87.61754017499999
1775.0,41.838542921,-87.617556218
1776.0,41.840239955000015,-87.617580917
1777.0,41.843363884999974,-87.61771555399997
1778.0,41.845454760999985,-87.61776810700002
1779.0,41.82375463599999,-87.61925556800003
1780.0,41.831147644,-87.619242547
1781.0,41.82380915099998,-87.624691267
1782.0,41.82375463699998,-87.61735022900001
1783.0,41.851078574999974,-87.61905320400001
1784.0,41.830998088,-87.621502787
1785.0,41.831045324,-87.61675904399999
1786.0,41.84938299800001,-87.623824378
1787.0,41.82378571300001,-87.62670337499998
1788.0,41.82380345299998,-87.61427667599997
1789.0,41.831465673000025,-87.61685334200001
1790.0,41.84574739499999,-87.62037371399998
1791.0,41.847657706999996,-87.61729198400002
1792.0,41.83275500000002,-87.62335699900001
1793.0,41.83131644399998,-87.621676821
1794.0,41.831082219999985,-87.61402259800002
1795.0,41.831283000999974,-87.61497500000002
1796.0,41.851275742999974,-87.623865416
1797.0,41.83494989899998,-87.61693353700002
1798.0,41.84571655000002,-87.62213249199999
1799.0,41.84228999999999,-87.61716999999999
1800.0,41.853026484,-87.62083343500001
1801.0,41.84806845100002,-87.80931096299997
1802.0,41.833484999999996,-87.61690200100003
1803.0,41.838494588,-87.61958276000001
1804.0,41.83836723000002,-87.61676824199998
1805.0,41.83972500099998,-87.617077
1806.0,41.83840804900001,-87.62357752899999
1807.0,41.852770711000005,-87.62182938900003
1808.0,41.852730237,-87.632162155
1809.0,41.85298845199998,-87.62410279599999
1810.0,41.85010618199999,-87.80830712900001
1811.0,41.85251285099997,-87.623909051
1812.0,41.847312999999986,-87.62349999999998
1813.0,41.84741909600001,-87.62198224500003
1814.0,41.85300859900002,-87.62992435400002
1815.0,41.85297823000002,-87.63117520999998
1816.0,41.85534055900001,-87.62399266599999
1817.0,41.845887656,-87.62332018799998
1818.0,41.83132171,-87.61182450799998
1819.0,41.84312842700001,-87.62365678399999
1820.0,41.85399585699997,-87.623962705
1821.0,41.85764577600003,-87.62404107600003
1822.0,41.85994461199999,-87.62409417700002
1823.0,41.86388299999999,-87.62418500000001
1824.0,41.86040603999999,-87.62252790299999
1825.0,41.865594852000015,-87.62422691900002
1826.0,41.87256595299999,-87.76480171999998
1827.0,41.861250358999996,-87.62254129799999
1828.0,41.87479000000002,-87.76471099899999
1829.0,41.86914470800002,-87.62396449800002
1830.0,41.70754288500001,-87.59455304699998
1831.0,41.722579000999986,-87.58529500100002
1832.0,41.70796967199999,-87.56821527800003
1833.0,41.704062566000005,-87.592925374
1834.0,41.89010600099999,-87.63409999999999
1835.0,41.96796488199999,-87.75922809100001
1836.0,41.967825085000015,-87.757758922
1837.0,41.96783792999997,-87.75514647
1838.0,41.968028796,-87.752436531
1839.0,41.968071592,-87.749846725
1840.0,41.968107456999974,-87.74752394400002
1841.0,41.96798572099999,-87.74540135199999
1842.0,41.968180475999986,-87.74281933399999
1843.0,41.968193456999984,-87.74012619799998
1844.0,41.968069172000014,-87.737694879
1845.0,41.968239934999986,-87.73533816999998
1846.0,41.96809559100001,-87.733061298
1847.0,41.96811322299999,-87.730581648
1848.0,41.96817665100002,-87.72780483399998
1849.0,41.96814800300001,-87.72569382299997
1850.0,41.968197943999996,-87.72324926499999
1851.0,41.96821765599998,-87.72080233499997
1852.0,41.968282079999994,-87.71803984500002
1853.0,41.96854817600001,-87.70386801199999
1854.0,41.96844650600002,-87.69886938500002
1855.0,41.96863828199997,-87.696488628
1856.0,41.968507461,-87.69355012
1857.0,41.968500455000026,-87.69148757900001
1858.0,41.96853651599997,-87.689141855
1859.0,41.96856465000002,-87.686628595
1860.0,41.968775504999996,-87.68393120399998
1861.0,41.96879634300001,-87.681474342
1862.0,41.96867194499998,-87.67934991599998
1863.0,41.968874759000016,-87.67651845400002
1864.0,41.968742787,-87.673968097
1865.0,41.96892753499998,-87.672465236
1866.0,41.96877915699997,-87.67113115799998
1867.0,41.968958438000016,-87.66971303499997
1868.0,41.96897272699999,-87.66777976999998
1869.0,41.96901671500001,-87.66433285
1870.0,41.96890351600001,-87.66313316600002
1871.0,41.96894566499998,-87.659837697
1872.0,41.969096186,-87.658610544
1873.0,41.969122200000015,-87.65654202500002
1874.0,41.969145045999994,-87.655037891
1875.0,41.96915392,-87.65301927000002
1876.0,41.96559974600001,-87.648712773
1877.0,41.96660217499999,-87.75947278000001
1878.0,41.96646900000002,-87.64893000000001
1879.0,41.96216206499997,-87.64682974800002
1880.0,41.967347131999986,-87.64905210299997
1881.0,41.960203680999996,-87.646845918
1882.0,41.96934984500001,-87.649602948
1883.0,41.97011418300002,-87.64982268799997
1884.0,41.96727947300002,-87.64999259500001
1885.0,41.751874999999984,-87.54491000000002
1886.0,41.776160919000006,-87.58647343799998
1887.0,41.79133999999999,-87.586630001
1888.0,41.793073815000014,-87.586739282
1889.0,41.80935510500001,-87.591645202
1890.0,41.785930869000026,-87.60591492999998
1891.0,41.79121500100001,-87.58677500099998
1892.0,41.80802300099998,-87.59050000100001
1893.0,41.809760548999975,-87.59287895
1894.0,41.80084654799998,-87.584424463
1895.0,41.79362305000001,-87.58773925399998
1896.0,41.80444802400001,-87.58851559499999
1897.0,41.79350191399999,-87.58394846700003
1898.0,41.80336999999997,-87.58829300000002
1899.0,41.795039540999994,-87.58745219399998
1900.0,41.80093407099997,-87.58736261000001
1901.0,41.80580500000002,-87.58912500000002
1902.0,41.79542943000001,-87.58388018900001
1903.0,41.795284391999985,-87.584154098
1904.0,41.799468115000025,-87.58396076899999
1905.0,41.795113130999994,-87.58774890799998
1906.0,41.796434956999974,-87.58100724500002
1907.0,41.793925924999996,-87.68450786900002
1908.0,41.798350253000024,-87.58394862400002
1909.0,41.796764172999985,-87.5840437
1910.0,41.79395537800002,-87.67688782099998
1911.0,41.79556507799998,-87.59160088800002
1912.0,41.802238940999985,-87.585156042
1913.0,41.802565499000025,-87.585707028
1914.0,41.80244072300002,-87.586257273
1915.0,41.802583199000026,-87.584000581
1916.0,41.798183134,-87.587364923
1917.0,41.80241300099999,-87.58808299999998
1918.0,41.799430529999995,-87.58717247200002
1919.0,41.802386861,-87.59016592299997
1920.0,41.80249509999999,-87.59033667900002
1921.0,41.80958522499998,-87.59513237200002
1922.0,41.77352393899997,-87.57680134600002
1923.0,41.77342421600002,-87.57414240499998
1924.0,41.77355359500001,-87.57184446399998
1925.0,41.86557161799999,-87.61527043400002
1926.0,41.866173704000005,-87.60976788099998
1927.0,41.76634818100001,-87.57621992100002
1928.0,41.769729814000016,-87.5764355
1929.0,41.886844000999986,-87.64408400000002
1930.0,41.884444873999996,-87.647246096
1931.0,41.88702684200001,-87.62814440699998
1932.0,41.94037174599998,-87.639479042
1933.0,41.88401836999998,-87.63257160799998
1934.0,41.88848899999999,-87.63236699999999
1935.0,41.88850195399999,-87.63255016599999
1936.0,41.928299288999995,-87.638767261
1937.0,41.92556189999999,-87.635869824
1938.0,41.95782177900003,-87.64621892500003
1939.0,41.77339156400001,-87.58563743000002
1940.0,41.76773413199999,-87.585862572
1941.0,41.78020214700001,-87.58888488299999
1942.0,41.780532884000024,-87.58665851500001
1943.0,41.77328952300002,-87.585174085
1944.0,41.773268981,-87.586439015
1945.0,41.76639889699999,-87.585845189
1946.0,41.773418424,-87.583830455
1947.0,41.773363862999986,-87.58872451299999
1948.0,41.773334895999994,-87.58151177399998
1949.0,41.77336500000001,-87.57916
1950.0,41.77150927100001,-87.57655600800001
1951.0,41.77348349800002,-87.56848575800001
1952.0,41.77348240700002,-87.570131694
1953.0,41.77349639200003,-87.56695859299998
1954.0,41.77369220600002,-87.56774837900002
1955.0,41.776766705,-87.571042347
1956.0,41.754868026999986,-87.73213994000002
1957.0,41.77151229399999,-87.56666787
1958.0,41.770000374000006,-87.56642571999998
1959.0,41.768314352000004,-87.56643402499998
1960.0,41.766218149,-87.566030136
1961.0,41.76637218299999,-87.564868005
1962.0,41.765973374,-87.56242860200001
1963.0,41.76386655599998,-87.56049104499999
1964.0,41.76215515199999,-87.55880170799998
1965.0,41.760792299,-87.55730873499999
1966.0,41.759024995000004,-87.555540968
1967.0,41.75689546799998,-87.55339915299999
1968.0,41.76048838700001,-87.55724409499999
1969.0,41.75552623599998,-87.55177305500001
1970.0,41.75994760100002,-87.55857153800002
1971.0,41.76148699999999,-87.55570999999998
1972.0,41.75325773200001,-87.549484914
1973.0,41.75223403799998,-87.548232429
1974.0,41.75003906400002,-87.54807827000002
1975.0,41.752022065000006,-87.54861356499998
1976.0,41.750686452000025,-87.68263218599998
1977.0,41.748179822,-87.54803900299999
1978.0,41.751895726999976,-87.55015867100002
1979.0,41.708148161999986,-87.56561981700003
1980.0,41.70818000000003,-87.563109999
1981.0,41.697580000000016,-87.59591666699998
1982.0,41.70829917499998,-87.56445158100001
1983.0,41.702815466000004,-87.539990988
1984.0,41.70979299999999,-87.56448499999999
1985.0,41.70281029,-87.53757091599999
1986.0,41.70269072000002,-87.54266330799999
1987.0,41.710101028,-87.55975342699998
1988.0,41.71364313999999,-87.56008810200001
1989.0,41.702980147999995,-87.53519336099998
1990.0,41.70279708100003,-87.53556637100002
1991.0,41.70284261299997,-87.54855459800001
1992.0,41.70284887600002,-87.556131994
1993.0,41.704503569999986,-87.53518555699998
1994.0,41.70104170100001,-87.53531548199999
1995.0,41.702658094000014,-87.53295199899998
1996.0,41.70658800000001,-87.53538400000002
1997.0,41.69928399999998,-87.53537999999998
1998.0,41.70843900099999,-87.53538899900002
1999.0,41.71022399999998,-87.53538400000002
2000.0,41.711905332000015,-87.53514717899998
2001.0,41.712573131,-87.53536680399998
2002.0,41.71577031999999,-87.53512964999999
2003.0,41.71788067900002,-87.53513221399999
2004.0,41.72126775999999,-87.535185324
2005.0,41.719679000999975,-87.53543599900001
2006.0,41.723072488000014,-87.536758899
2007.0,41.724798023999995,-87.53818992800001
2008.0,41.72664459700002,-87.540050522
2009.0,41.72848725900002,-87.54297841200002
2010.0,41.730227524999975,-87.544172135
2011.0,41.730031800999996,-87.54698928200003
2012.0,41.72843446500002,-87.54433699999998
2013.0,41.73216200000002,-87.54440299999999
2014.0,41.73002620099999,-87.55000898200001
2015.0,41.72991404700002,-87.54994926400002
2016.0,41.72848198899999,-87.54554892700003
2017.0,41.70284487999999,-87.55466399699998
2018.0,41.73027144299999,-87.54437991999998
2019.0,41.730146992000016,-87.55111067000001
2020.0,41.72831120699999,-87.551053077
2021.0,41.702682588000016,-87.55755249999999
2022.0,41.73178390099997,-87.55122123299998
2023.0,41.735461311999984,-87.551307785
2024.0,41.729910243999996,-87.55133016600001
2025.0,41.73381282899999,-87.55143183199999
2026.0,41.72811321199998,-87.55113420200001
2027.0,41.737483048,-87.55151042099999
2028.0,41.73930764800002,-87.55153732100001
2029.0,41.74107305899997,-87.55157826499999
2030.0,41.743521809000015,-87.551811757
2031.0,41.744178594999994,-87.55227026699998
2032.0,41.744721368,-87.55134126399997
2033.0,41.744752876999996,-87.54903893400001
2034.0,41.74485812099999,-87.54797425499999
2035.0,41.746379906000016,-87.54800256200002
2036.0,41.702846867999995,-87.55936198699999
2037.0,41.70284711199997,-87.55970671900002
2038.0,41.70648239899998,-87.55477698200002
2039.0,41.70633393899999,-87.55907697999999
2040.0,41.692901167,-87.55973583500003
2041.0,41.70647253999999,-87.55814306899998
2042.0,41.69552700000003,-87.55939000000001
2043.0,41.697700783000016,-87.55940178399999
2044.0,41.69919795499999,-87.55959747499998
2045.0,41.70097480200002,-87.55945079399999
2046.0,41.708350000999985,-87.55307199999999
2047.0,41.70996109499998,-87.55218460100002
2048.0,41.711806803,-87.55144074499998
2049.0,41.713279339999985,-87.55086691999998
2050.0,41.715334617999986,-87.55085325900001
2051.0,41.71739113699999,-87.55110334900002
2052.0,41.719049493,-87.550941244
2053.0,41.72086968999997,-87.55096605099999
2054.0,41.72287508699998,-87.55116627299998
2055.0,41.724253492,-87.55103018300002
2056.0,41.72662177799998,-87.55127033399998
2057.0,41.759289979000016,-87.55956204799998
2058.0,41.75911258000002,-87.56148289499998
2059.0,41.759523769,-87.673753638
2060.0,41.69406900000001,-87.559371
2061.0,41.75896371699997,-87.56283951400002
2062.0,41.760921537,-87.562124079
2063.0,41.762803580000025,-87.56377548500001
2064.0,41.75987316800001,-87.56069228199999
2065.0,41.76426500000002,-87.56641799900001
2066.0,41.765643001,-87.62146199900002
2067.0,41.765553001,-87.620293001
2068.0,41.765582000999984,-87.61867199900001
2069.0,41.76563299999998,-87.617007
2070.0,41.76562999999999,-87.615479999
2071.0,41.76582985599998,-87.61297940200001
2072.0,41.76573000000002,-87.61062700000002
2073.0,41.76573529199999,-87.60864987399998
2074.0,41.765747999999974,-87.60472999900003
2075.0,41.76587799999999,-87.603047
2076.0,41.76591300000001,-87.60065500000002
2077.0,41.765949999999975,-87.59845999999999
2078.0,41.765851999999995,-87.59604200000001
2079.0,41.765957594999975,-87.594326164
2080.0,41.76607999999999,-87.59335499899998
2081.0,41.766099999999994,-87.59075999999999
2082.0,41.76537000000002,-87.62740999900001
2083.0,41.76884376300001,-87.62552269000003
2084.0,41.765570000000025,-87.624642
2085.0,41.769330959,-87.62699082099999
2086.0,41.76910231800002,-87.624660989
2087.0,41.76906512099998,-87.62486011300001
2088.0,41.767360000999986,-87.626615001
2089.0,41.76910797400001,-87.623488689
2090.0,41.762681999999984,-87.56628
2091.0,41.768973985,-87.628342256
2092.0,41.76532401700001,-87.62664517399998
2093.0,41.76928295800002,-87.621586933
2094.0,41.76455747199998,-87.56534091399999
2095.0,41.762717399999985,-87.56385017500003
2096.0,41.76566303300001,-87.56642038899997
2097.0,41.76580000000001,-87.56664300099999
2098.0,41.766313000000025,-87.57366300000001
2099.0,41.76626700000003,-87.57858299999998
2100.0,41.76623699999999,-87.581053
2101.0,41.76622200000003,-87.582585
2102.0,41.766205001,-87.584138
2103.0,41.76619699999998,-87.58570300000002
2104.0,41.76617300100003,-87.58926500000001
2105.0,41.765884379,-87.58867005600001
2106.0,41.76598999999999,-87.582606999
2107.0,41.766013000999976,-87.58077300000002
2108.0,41.76603472199997,-87.57610775299997
2109.0,41.76633700000002,-87.57121799999999
2110.0,41.766145779,-87.56865501099998
2111.0,41.767420000000016,-87.629869999
2112.0,41.76529499999998,-87.629689999
2113.0,41.761973001,-87.629753
2114.0,41.763775001,-87.62977799999999
2115.0,41.76247799999999,-87.62960799899997
2116.0,41.75972370900001,-87.630765521
2117.0,41.758213005000016,-87.63147530999998
2118.0,41.743477686999995,-87.63233925899999
2119.0,41.743987428000025,-87.63567038899998
2120.0,41.73599692200003,-87.65568292799998
2121.0,41.735776214,-87.65777106899998
2122.0,41.736300357000005,-87.62880407699998
2123.0,41.774418000000026,-87.62993799999998
2124.0,41.77258351400002,-87.62986881699999
2125.0,41.77647403100002,-87.63001948599998
2126.0,41.77669906,-87.630253101
2127.0,41.77820896399999,-87.631330026
2128.0,41.780100893999986,-87.63185496699998
2129.0,41.78377999999998,-87.63195999999999
2130.0,41.785582999999974,-87.63193800099998
2131.0,41.78742799999998,-87.63198
2132.0,41.79102500099998,-87.63178199999999
2133.0,41.79256299999997,-87.63181300000002
2134.0,41.779728001000024,-87.63009700100002
2135.0,41.789839529000005,-87.630255294
2136.0,41.78151300000002,-87.63016500100002
2137.0,41.78710000000001,-87.630263001
2138.0,41.79244000099999,-87.63042300000001
2139.0,41.782983,-87.63017700099999
2140.0,41.78529500000002,-87.630224999
2141.0,41.79107907100001,-87.63035396200002
2142.0,41.79397272900002,-87.63188231499998
2143.0,41.79481319299998,-87.630437159
2144.0,41.794115455,-87.63104441899998
2145.0,41.79626200000001,-87.63188300000002
2146.0,41.79409469199999,-87.63310972800002
2147.0,41.794149961000016,-87.62969678799999
2148.0,41.79833500000001,-87.63194800100001
2149.0,41.794350382000005,-87.64554120600002
2150.0,41.79474283600001,-87.62280721100001
2151.0,41.800185,-87.63201200100002
2152.0,41.801612267999985,-87.632057879
2153.0,41.803867001000015,-87.632365
2154.0,41.80619999999999,-87.63260000000002
2155.0,41.80189999999999,-87.63018999899998
2156.0,41.80483814899998,-87.63265140700003
2157.0,41.808786999999995,-87.63266800000002
2158.0,41.801903469000024,-87.62784288799998
2159.0,41.81114000000002,-87.631504
2160.0,41.80902445200002,-87.63167443200001
2161.0,41.81064199999997,-87.62990299900002
2162.0,41.80520999999999,-87.63075299899998
2163.0,41.80739299999999,-87.63080499900002
2164.0,41.80919143800003,-87.63300752200001
2165.0,41.80912256900001,-87.628417506
2166.0,41.80896200000001,-87.630832999
2167.0,41.81626499999999,-87.629369999
2168.0,41.81805000000003,-87.63125300000002
2169.0,41.81648775100001,-87.63138442899998
2170.0,41.81934000000001,-87.63130999999998
2171.0,41.816440473,-87.63344741200001
2172.0,41.823833749000016,-87.63139928499999
2173.0,41.82129000100002,-87.63138300000003
2174.0,41.82562500099999,-87.63142500100003
2175.0,41.827436999999975,-87.631463
2176.0,41.82374610300002,-87.631599242
2177.0,41.82873699999999,-87.63147499899998
2178.0,41.82395208700001,-87.62956819800002
2179.0,41.83109340300001,-87.631582734
2180.0,41.834742000000006,-87.631635001
2181.0,41.83118745600001,-87.62976685400002
2182.0,41.830841727000006,-87.63484160399997
2183.0,41.823560982000004,-87.62973806399998
2184.0,41.836478,-87.63167700000002
2185.0,41.837882562999994,-87.63173174399998
2186.0,41.83987300000001,-87.63174699899997
2187.0,41.84133300000002,-87.631798
2188.0,41.84280799999999,-87.63182999999998
2189.0,41.84413073899998,-87.63194195900002
2190.0,41.796246999999994,-87.63051000000002
2191.0,41.80167092400001,-87.63056605600002
2192.0,41.80378300000001,-87.630721999
2193.0,41.800900651000006,-87.70360856999997
2194.0,41.80265954599997,-87.70372130499999
2195.0,41.80617300099999,-87.63078299900002
2196.0,41.81899499999997,-87.629433
2197.0,41.81651504400003,-87.62955913299999
2198.0,41.816979894999974,-87.600687902
2199.0,41.82254200099999,-87.71182899899998
2200.0,41.834437001000026,-87.62985500000002
2201.0,41.83851199999998,-87.62997999999999
2202.0,41.83827752799999,-87.63270637300002
2203.0,41.84531500000003,-87.63174500100001
2204.0,41.838224196,-87.63766642299998
2205.0,41.796407999999985,-87.62937500100003
2206.0,41.795372999999984,-87.629255
2207.0,41.848993001,-87.63184000000001
2208.0,41.85108700000001,-87.632022
2209.0,41.85269835999998,-87.63191809199998
2210.0,41.853057131000014,-87.63016744999999
2211.0,41.85767206899999,-87.630111768
2212.0,41.85522171600002,-87.63025810699997
2213.0,41.85951476499997,-87.63015134099999
2214.0,41.861785,-87.6302
2215.0,41.868655391000004,-87.63057957799998
2216.0,41.95268971600001,-87.64980436799999
2217.0,41.95447687799998,-87.65063695200001
2218.0,41.95280766000002,-87.64765892399998
2219.0,41.95266246800003,-87.65173838499999
2220.0,41.95222298700003,-87.83753480299998
2221.0,41.954530999999974,-87.64770399899999
2222.0,41.95451090500001,-87.64940981199999
2223.0,41.952624972000024,-87.65416812500001
2224.0,41.95195466000001,-87.83641751300001
2225.0,41.952179666000006,-87.83412095199998
2226.0,41.952228176000006,-87.83164532699999
2227.0,41.952160289000005,-87.829440116
2228.0,41.95222438799999,-87.82705138300003
2229.0,41.952287884999976,-87.823715607
2230.0,41.952484959,-87.82168850400001
2231.0,41.95242230399998,-87.81948345400002
2232.0,41.952614833999974,-87.81696526899998
2233.0,41.952671321000025,-87.81448156099998
2234.0,41.95272912299998,-87.81207828499998
2235.0,41.952622313999996,-87.810481364
2236.0,41.952800689000014,-87.80916104200003
2237.0,41.953251937999994,-87.808857375
2238.0,41.95283838199998,-87.80707882500002
2239.0,41.957160112999986,-87.800199604
2240.0,41.954099649,-87.80701335600003
2241.0,41.952697344,-87.80369580899998
2242.0,41.95594827100001,-87.80312365600003
2243.0,41.953682035999975,-87.80719163600003
2244.0,41.952800188000026,-87.80104568799999
2245.0,41.95280370900002,-87.79863043400002
2246.0,41.952809840999976,-87.79609920399997
2247.0,41.95284532400001,-87.79371362699999
2248.0,41.952915339000015,-87.79076285899998
2249.0,41.95296600099999,-87.78880598400002
2250.0,41.952847581000015,-87.786249054
2251.0,41.952890943,-87.78368926600001
2252.0,41.95305459100001,-87.781588054
2253.0,41.953052480999986,-87.77910555400001
2254.0,41.953154891999986,-87.776642321
2255.0,41.95298179299999,-87.77444066999999
2256.0,41.953018472999986,-87.77200748400003
2257.0,41.95304877500001,-87.76955110699998
2258.0,41.95328759099999,-87.766854696
2259.0,41.95325584400001,-87.764581883
2260.0,41.95314159200001,-87.76219050700001
2261.0,41.95318576599999,-87.759274178
2262.0,41.953398381,-87.757354884
2263.0,41.95323007100001,-87.75478143700002
2264.0,41.95343980000001,-87.75209605999999
2265.0,41.953698771000006,-87.732841855
2266.0,41.953745690000005,-87.72903943900002
2267.0,41.982663961000014,-87.72852807200002
2268.0,41.985979171999986,-87.728595601
2269.0,41.953506405999974,-87.73151277300002
2270.0,41.95339719999998,-87.740787044
2271.0,41.95343502100002,-87.73813255499999
2272.0,41.95366875799999,-87.735661462
2273.0,41.95367438300002,-87.73386163800001
2274.0,41.95355180400003,-87.72778702
2275.0,41.98488500100001,-87.72838099900002
2276.0,41.988473,-87.72861799999998
2277.0,41.95190985199997,-87.72737535599998
2278.0,41.95379632700002,-87.725088272
2279.0,41.94618759100001,-87.72749216900002
2280.0,41.95083427700001,-87.72764253700001
2281.0,42.04275333300001,-87.74715333300003
2282.0,42.04092439200002,-87.75048791299997
2283.0,41.953814539999996,-87.72255106199998
2284.0,41.94808479699998,-87.72735383499997
2285.0,41.953919735,-87.72754468699998
2286.0,42.04086320099998,-87.74845627299999
2287.0,42.04412000000002,-87.74709000000001
2288.0,42.038598302000025,-87.746963204
2289.0,42.04774333300003,-87.74704166700002
2290.0,42.04431330199998,-87.75046303599999
2291.0,41.95384519800001,-87.72131984499998
2292.0,41.953878212999996,-87.71896504900002
2293.0,41.95368546499998,-87.71790028999999
2294.0,41.95371905500002,-87.71545830299999
2295.0,41.953968283999984,-87.71279202900001
2296.0,41.95400181500003,-87.710341895
2297.0,41.95403413299999,-87.70789432599997
2298.0,41.954044694000004,-87.70546238499998
2299.0,41.95384881000001,-87.70322088199998
2300.0,41.954068930000005,-87.700579452
2301.0,41.953862328000014,-87.69957303299998
2302.0,41.95387538900002,-87.69802531599998
2303.0,41.954091355,-87.69619166299998
2304.0,41.954105551,-87.69306339100001
2305.0,41.953906330999985,-87.69097126700001
2306.0,41.953924856000015,-87.68816718300002
2307.0,41.954162285999985,-87.68593847699998
2308.0,41.95398380900002,-87.68375381099997
2309.0,41.954020098,-87.68128141400001
2310.0,41.95404951699999,-87.67887969600002
2311.0,41.954295,-87.67609099999999
2312.0,41.95410272700002,-87.67486629000001
2313.0,41.95431387399998,-87.67362183199998
2314.0,41.95435275699998,-87.672089422
2315.0,41.96572425900001,-87.649954031
2316.0,41.948608880999984,-87.64376298500002
2317.0,41.944438133000006,-87.83549313200001
2318.0,41.948590774000024,-87.643434749
2319.0,41.955751921,-87.649640272
